year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2020,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",172.0,29.0,16.26,0.0,9.1,2073.0,0.0,17:04,17:23,18:53,19:11,on-time
2020,12,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",47.0,10.0,5.11,0.0,3.8,245.0,0.0,15:50,16:08,17:55,18:12,on-time
2020,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",195.0,38.0,19.21,0.0,13.81,1461.0,0.0,11:29,11:44,13:13,13:33,on-time
2020,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",31.0,2.0,2.0,0.0,0.0,53.0,0.0,17:02,17:17,18:33,18:49,on-time
2020,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",108.0,14.0,6.44,0.0,2.24,242.0,0.0,00:15,00:32,01:32,01:49,on-time
2020,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",89.0,18.0,8.21,0.0,7.8,252.0,0.0,02:49,03:08,04:28,04:46,on-time
2020,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",233.0,38.0,19.22,1.0,10.29,1142.0,21.0,07:58,08:18,09:24,09:40,on-time
2020,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",336.0,35.0,20.81,1.86,10.39,2110.0,568.0,20:38,20:55,22:14,22:33,on-time
2020,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",78.0,10.0,4.62,0.0,5.38,167.0,0.0,17:32,17:50,19:03,19:21,on-time
2020,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",714.0,73.0,36.26,0.23,26.47,2272.0,5.0,15:17,15:34,17:32,17:48,on-time
2020,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1287.0,114.0,55.48,3.22,40.74,4354.0,345.0,17:20,17:38,19:01,19:20,on-time
2020,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",554.0,42.0,19.7,0.48,15.53,1416.0,28.0,02:02,02:20,03:21,03:39,on-time
2020,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",13.0,0.0,0.0,0.0,0.0,0.0,0.0,11:51,12:07,13:54,14:13,on-time
2020,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,06:06,06:26,07:34,07:52,on-time
2020,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",879.0,91.0,56.95,1.83,21.95,2659.0,33.0,19:09,19:25,20:55,21:15,on-time
2020,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",61.0,5.0,2.7,0.0,1.27,74.0,0.0,16:16,16:31,18:17,18:36,on-time
2020,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",2415.0,233.0,119.46,7.96,88.0,8313.0,311.0,17:45,18:04,19:08,19:27,on-time
2020,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,04:27,04:45,06:14,06:32,on-time
2020,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",208.0,28.0,13.43,0.44,6.67,433.0,49.0,22:26,22:41,00:31,00:48,on-time
2020,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",223.0,27.0,14.42,0.0,7.1,825.0,0.0,07:04,07:24,08:51,09:07,on-time
2020,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",59.0,4.0,1.37,0.0,2.45,86.0,0.0,01:14,01:31,02:34,02:54,on-time
2020,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",16.0,0.0,0.0,0.0,0.0,0.0,0.0,13:02,13:18,15:01,15:20,on-time
2020,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",129.0,24.0,10.43,0.0,6.64,647.0,0.0,23:45,00:01,01:24,01:39,on-time
2020,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",53.0,9.0,3.98,0.0,1.44,282.0,0.0,03:47,04:06,06:05,06:24,on-time
2020,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",14.0,0.0,0.0,0.0,0.0,0.0,0.0,17:38,17:57,19:43,20:01,on-time
2020,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",134.0,17.0,3.98,0.0,12.24,122.0,0.0,11:20,11:37,13:17,13:35,on-time
2020,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1967.0,177.0,66.23,4.65,75.9,9245.0,382.0,18:56,19:12,20:23,20:41,on-time
2020,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",91.0,12.0,5.45,0.0,3.47,316.0,0.0,12:14,12:33,14:13,14:33,on-time
2020,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",321.0,38.0,13.54,0.0,21.44,547.0,0.0,20:22,20:42,22:07,22:24,on-time
2020,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",214.0,30.0,13.63,0.53,11.49,471.0,63.0,02:08,02:26,03:58,04:17,on-time
2020,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1551.0,161.0,66.44,2.52,60.76,6520.0,124.0,12:52,13:10,14:51,15:06,on-time
2020,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2419.0,228.0,93.73,8.22,99.08,8773.0,1396.0,10:56,11:14,13:02,13:19,on-time
2020,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",162.0,30.0,12.23,0.65,14.2,665.0,11.0,12:47,13:07,15:07,15:22,on-time
2020,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",108.0,11.0,6.92,0.09,3.0,297.0,4.0,22:01,22:18,00:18,00:36,on-time
2020,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",13.0,1.0,0.0,0.0,1.0,0.0,0.0,21:03,21:21,22:28,22:45,delayed
2020,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",52.0,6.0,4.1,0.0,1.78,135.0,0.0,13:20,13:38,14:44,15:00,on-time
2020,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",249.0,24.0,13.55,0.05,6.58,629.0,2.0,23:13,23:28,00:57,01:12,on-time
2020,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",93.0,17.0,9.51,0.0,4.82,476.0,0.0,06:36,06:56,08:22,08:37,on-time
2020,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",110.0,7.0,3.25,0.65,2.51,119.0,13.0,05:33,05:50,07:06,07:26,on-time
2020,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",378.0,53.0,22.73,0.41,22.71,931.0,23.0,11:44,12:01,13:18,13:35,on-time
2020,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",434.0,54.0,19.78,0.0,24.58,834.0,0.0,00:18,00:33,02:16,02:32,on-time
2020,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",329.0,50.0,23.54,0.6,18.4,1173.0,19.0,01:49,02:06,03:52,04:12,on-time
2020,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,19:29,19:47,20:55,21:13,on-time
2020,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",337.0,34.0,13.72,0.0,11.3,722.0,0.0,19:37,19:57,21:15,21:33,on-time
2020,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",443.0,37.0,12.81,0.61,19.26,564.0,70.0,09:56,10:11,11:28,11:45,on-time
2020,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",139.0,16.0,8.69,0.0,3.02,380.0,0.0,00:20,00:38,02:27,02:47,on-time
2020,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",269.0,33.0,25.75,0.13,5.16,2965.0,4.0,15:17,15:37,17:23,17:39,on-time
2020,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",223.0,29.0,12.07,0.0,13.84,496.0,0.0,22:49,23:07,00:21,00:37,on-time
2020,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",225.0,20.0,8.45,0.19,9.2,687.0,5.0,04:49,05:08,06:26,06:45,on-time
2020,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",282.0,28.0,8.34,0.4,15.92,228.0,6.0,15:20,15:40,17:27,17:44,on-time
2020,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58.0,2.0,1.18,0.0,0.82,64.0,0.0,10:33,10:51,12:19,12:38,on-time
2020,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",238.0,21.0,8.91,0.84,7.4,304.0,103.0,01:29,01:45,02:53,03:13,on-time
2020,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",195.0,18.0,8.89,0.0,8.55,438.0,0.0,20:09,20:26,22:15,22:32,on-time
2020,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",70.0,5.0,2.25,0.0,2.57,70.0,0.0,19:53,20:08,21:28,21:43,on-time
2020,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",591.0,55.0,25.15,0.42,23.6,2161.0,13.0,06:05,06:25,07:49,08:06,on-time
2020,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",136.0,13.0,4.86,1.0,1.19,293.0,253.0,21:56,22:15,23:24,23:41,on-time
2020,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",182.0,21.0,14.27,0.0,5.15,595.0,0.0,17:50,18:09,19:53,20:08,on-time
2020,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.0,4.0,3.08,0.0,0.06,144.0,0.0,14:35,14:51,15:52,16:10,on-time
2020,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.0,8.0,0.25,0.69,4.08,16.0,47.0,10:46,11:05,12:49,13:05,on-time
2020,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",43.0,5.0,3.99,0.0,1.01,125.0,0.0,02:49,03:05,05:04,05:19,on-time
2020,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",715.0,106.0,20.1,3.52,32.1,941.0,301.0,14:22,14:38,16:09,16:29,on-time
2020,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.0,2.0,0.0,0.0,2.0,0.0,0.0,13:33,13:50,15:40,15:56,on-time
2020,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",42.0,6.0,2.0,0.3,2.71,76.0,35.0,16:36,16:51,17:52,18:11,on-time
2020,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",47.0,5.0,1.9,0.0,1.13,63.0,0.0,02:17,02:35,03:42,03:58,on-time
2020,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",47.0,0.0,0.0,0.0,0.0,0.0,0.0,08:28,08:48,09:48,10:05,on-time
2020,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",61.0,1.0,0.0,1.0,0.0,0.0,36.0,18:15,18:30,19:53,20:10,delayed
2020,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",60.0,7.0,0.0,0.29,6.71,0.0,22.0,21:12,21:27,22:51,23:07,on-time
2020,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.0,5.0,2.24,0.0,2.76,197.0,0.0,16:46,17:05,18:13,18:28,on-time
2020,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",61.0,2.0,1.0,0.0,1.0,17.0,0.0,18:29,18:44,19:58,20:18,on-time
2020,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.0,3.0,1.97,0.0,1.03,122.0,0.0,19:05,19:22,20:48,21:07,on-time
2020,12,AS,Alaska Airlines Inc.,CDB,"Cold Bay, AK: Cold Bay Airport",18.0,9.0,0.7,1.37,2.74,37.0,39.0,12:06,12:21,13:25,13:41,on-time
2020,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.0,15.0,1.63,2.0,4.91,38.0,154.0,20:54,21:09,22:50,23:10,on-time
2020,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",27.0,2.0,0.5,0.0,1.5,18.0,0.0,14:33,14:49,16:45,17:00,on-time
2020,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",20.0,0.0,0.0,0.0,0.0,0.0,0.0,23:04,23:20,00:23,00:43,on-time
2020,12,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",31.0,0.0,0.0,0.0,0.0,0.0,0.0,01:35,01:55,03:28,03:48,on-time
2020,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",62.0,4.0,2.43,0.0,1.57,149.0,0.0,05:29,05:46,07:11,07:26,on-time
2020,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",115.0,13.0,2.0,0.14,9.31,159.0,12.0,02:00,02:20,03:27,03:47,on-time
2020,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",110.0,9.0,2.45,0.25,6.3,122.0,18.0,14:44,15:04,16:04,16:21,on-time
2020,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",26.0,3.0,2.0,0.0,0.53,65.0,0.0,16:17,16:36,18:28,18:47,on-time
2020,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",79.0,2.0,0.0,0.0,1.0,0.0,0.0,10:12,10:30,12:06,12:21,on-time
2020,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",62.0,10.0,2.1,0.53,5.54,70.0,39.0,20:56,21:16,22:37,22:53,on-time
2020,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",145.0,11.0,6.68,0.0,4.32,373.0,0.0,00:04,00:21,02:15,02:31,on-time
2020,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",106.0,11.0,4.82,1.0,4.53,255.0,18.0,02:38,02:53,04:17,04:37,on-time
2020,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",150.0,16.0,4.82,1.0,10.18,422.0,120.0,04:46,05:06,06:53,07:13,on-time
2020,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",31.0,4.0,0.76,0.21,3.02,13.0,8.0,01:11,01:29,02:36,02:53,on-time
2020,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31.0,1.0,0.0,0.0,0.0,0.0,0.0,20:13,20:28,21:38,21:58,delayed
2020,12,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",24.0,2.0,1.76,0.0,0.24,88.0,0.0,18:27,18:43,20:29,20:44,on-time
2020,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",55.0,4.0,0.0,0.0,3.13,0.0,0.0,02:00,02:19,03:29,03:46,on-time
2020,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",244.0,28.0,4.79,7.94,11.83,142.0,379.0,17:14,17:31,18:40,18:57,on-time
2020,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",151.0,14.0,3.61,0.67,7.75,212.0,29.0,02:09,02:28,03:46,04:01,on-time
2020,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",120.0,16.0,3.8,2.52,5.03,181.0,81.0,03:02,03:22,05:17,05:36,on-time
2020,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",283.0,14.0,9.01,0.51,4.48,442.0,37.0,21:38,21:53,23:53,00:12,on-time
2020,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",500.0,21.0,9.38,1.54,7.08,506.0,113.0,22:48,23:07,00:47,01:04,on-time
2020,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",50.0,0.0,0.0,0.0,0.0,0.0,0.0,16:11,16:29,18:29,18:48,on-time
2020,12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31.0,5.0,0.87,0.0,4.13,13.0,0.0,06:22,06:41,08:01,08:16,on-time
2020,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",130.0,8.0,3.84,0.0,3.16,149.0,0.0,13:11,13:31,14:41,15:01,on-time
2020,12,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",29.0,0.0,0.0,0.0,0.0,0.0,0.0,04:11,04:28,05:57,06:16,on-time
2020,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31.0,1.0,0.0,0.0,1.0,0.0,0.0,22:02,22:17,23:26,23:41,delayed
2020,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,22:05,22:25,23:51,00:06,on-time
2020,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",32.0,3.0,0.96,0.0,1.41,76.0,0.0,07:49,08:04,09:48,10:03,on-time
2020,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",214.0,23.0,6.27,0.0,16.73,675.0,0.0,13:01,13:16,14:42,14:58,on-time
2020,12,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31.0,3.0,0.7,0.0,2.3,49.0,0.0,05:15,05:31,07:25,07:43,on-time
2020,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",30.0,5.0,1.54,0.84,1.62,268.0,58.0,23:21,23:40,00:53,01:12,on-time
2020,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",108.0,1.0,0.0,0.38,0.63,0.0,6.0,03:48,04:06,05:19,05:37,delayed
2020,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",144.0,11.0,1.88,1.38,7.75,77.0,56.0,08:22,08:37,10:10,10:30,on-time
2020,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30.0,8.0,4.69,0.0,3.31,171.0,0.0,05:07,05:24,07:00,07:17,on-time
2020,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",733.0,38.0,11.62,0.86,18.6,761.0,62.0,05:05,05:23,07:13,07:28,on-time
2020,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31.0,3.0,0.53,0.0,2.47,8.0,0.0,01:05,01:21,03:06,03:25,on-time
2020,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",275.0,9.0,4.29,1.66,3.06,139.0,368.0,18:42,19:02,20:24,20:40,on-time
2020,12,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",24.0,0.0,0.0,0.0,0.0,0.0,0.0,06:52,07:12,08:36,08:54,on-time
2020,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.0,15.0,1.03,4.06,3.16,24.0,145.0,17:50,18:05,19:06,19:25,on-time
2020,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",214.0,4.0,2.0,0.38,1.08,75.0,25.0,11:35,11:50,13:11,13:27,on-time
2020,12,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,21:26,21:42,23:20,23:38,on-time
2020,12,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",35.0,1.0,0.0,0.0,0.0,0.0,0.0,22:09,22:26,00:14,00:32,delayed
2020,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",394.0,17.0,6.87,1.44,4.79,278.0,313.0,22:47,23:06,01:06,01:26,on-time
2020,12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31.0,3.0,0.67,0.0,1.71,22.0,0.0,13:54,14:10,15:33,15:53,on-time
2020,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",43.0,16.0,1.75,7.78,4.58,113.0,215.0,08:49,09:05,11:03,11:22,on-time
2020,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3812.0,235.0,64.4,10.24,109.48,4013.0,669.0,22:45,23:00,00:15,00:34,on-time
2020,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",213.0,10.0,3.7,1.63,2.67,242.0,388.0,05:20,05:40,07:28,07:46,on-time
2020,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31.0,6.0,2.24,0.0,0.68,62.0,0.0,16:03,16:18,17:29,17:46,on-time
2020,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",142.0,8.0,1.96,0.0,1.18,82.0,0.0,01:29,01:46,03:31,03:48,on-time
2020,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",15.0,1.0,0.0,0.0,0.56,0.0,0.0,07:17,07:37,09:16,09:34,delayed
2020,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",19.0,1.0,0.0,0.85,0.15,0.0,51.0,05:35,05:53,07:26,07:45,delayed
2020,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",88.0,3.0,0.96,0.22,1.4,92.0,11.0,14:12,14:31,16:23,16:43,on-time
2020,12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,04:21,04:36,06:08,06:27,on-time
2020,12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",86.0,3.0,2.71,0.0,0.29,108.0,0.0,07:04,07:22,08:22,08:41,on-time
2020,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31.0,1.0,1.0,0.0,0.0,39.0,0.0,02:52,03:11,04:27,04:47,delayed
2020,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.0,11.0,0.29,1.0,2.9,15.0,16.0,09:34,09:53,11:02,11:19,on-time
2020,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.0,9.0,0.99,0.0,5.51,32.0,0.0,01:46,02:06,03:11,03:27,on-time
2020,12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",11.0,2.0,1.0,0.66,0.34,69.0,119.0,13:31,13:50,15:17,15:32,on-time
2020,12,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",12.0,4.0,2.12,0.0,0.0,147.0,0.0,13:55,14:13,15:47,16:07,on-time
2020,12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",20.0,5.0,2.96,0.86,1.17,325.0,57.0,23:41,00:01,01:21,01:40,on-time
2020,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",104.0,23.0,11.88,0.0,5.97,793.0,0.0,10:09,10:29,12:27,12:47,on-time
2020,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",122.0,23.0,10.15,1.89,8.69,548.0,432.0,02:53,03:10,05:10,05:27,on-time
2020,12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",182.0,41.0,14.9,0.0,14.54,798.0,0.0,14:20,14:36,16:02,16:20,on-time
2020,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",39.0,4.0,2.0,0.78,0.78,60.0,200.0,17:14,17:33,19:21,19:37,on-time
2020,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",1588.0,324.0,97.15,2.22,131.11,6844.0,226.0,17:48,18:06,19:10,19:29,on-time
2020,12,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",12.0,3.0,1.96,0.03,0.02,175.0,7.0,23:33,23:53,01:43,02:02,on-time
2020,12,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",63.0,16.0,7.95,1.1,2.72,704.0,536.0,03:28,03:43,05:21,05:37,on-time
2020,12,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",12.0,1.0,0.01,0.0,0.37,2.0,0.0,17:03,17:20,19:09,19:27,delayed
2020,12,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",77.0,19.0,8.42,1.42,6.38,592.0,104.0,19:32,19:47,21:44,22:04,on-time
2020,12,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",45.0,5.0,1.17,0.73,1.37,42.0,104.0,15:54,16:14,17:49,18:06,on-time
2020,12,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",18.0,5.0,3.32,0.69,0.99,338.0,183.0,01:41,01:59,03:54,04:10,on-time
2020,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",247.0,44.0,21.25,1.89,7.66,1378.0,276.0,21:21,21:36,22:48,23:03,on-time
2020,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",47.0,5.0,1.04,0.47,2.53,26.0,15.0,07:53,08:10,09:32,09:52,on-time
2020,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.0,10.0,5.07,1.34,2.79,326.0,474.0,17:24,17:39,19:15,19:35,on-time
2020,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",34.0,4.0,1.82,1.36,0.61,129.0,151.0,20:37,20:52,22:05,22:23,on-time
2020,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",670.0,140.0,55.73,0.0,42.36,3312.0,0.0,19:29,19:44,21:41,22:01,on-time
2020,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1153.0,266.0,97.28,2.93,126.89,6214.0,351.0,20:44,21:02,22:30,22:46,on-time
2020,12,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",10.0,3.0,2.33,0.0,0.67,65.0,0.0,22:29,22:44,23:45,00:00,on-time
2020,12,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",214.0,39.0,14.93,0.0,16.11,1329.0,0.0,15:15,15:34,17:31,17:46,on-time
2020,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",33.0,7.0,2.58,0.18,4.24,393.0,35.0,13:10,13:30,14:50,15:09,on-time
